class_name,class_id,image_path,image_h,image_w,img_mean,img_std,img_min,img_max,img_p10,img_p50,img_p90,img_entropy,img_skew,img_kurtosis,img_grad_mean,gb_rect_w,gb_rect_h,gb_rect_area,gb_rect_aspect,gb_rect_area_ratio_img,gb_mean,gb_std,gb_min,gb_max,gb_p10,gb_p50,gb_p90,gb_entropy,gb_skew,gb_kurtosis,gb_grad_mean,poly_count,poly_area_total,poly_area_mean,poly_area_max,poly_area_total_ratio_gb,poly_mbr_area_mean,poly_mbr_aspect_mean,poly_mbr_fill_mean
malignant,0,malignant/00320921_US_Image7.png,320,320,30.14326171875,20.695765991772106,1.0,141.0,10.0,24.0,61.0,5.848457499675201,1.151153016382381,0.8708956379944799,2.0100782234201504,306.60377358490575,318.733153638814,97724.7876722779,0.961945031712474,0.9543436296120889,30.277475416866633,20.81439869293527,1.0,141.0,10.0,24.0,61.0,5.855478108512502,1.1419138928119028,0.839725743653704,2.0278152187231955,0,0.0,,,0.0,,,
malignant,0,malignant/00320921_US_Image9.png,320,320,34.756171875,32.32470545885467,3.0,168.0,10.0,19.0,86.0,5.883934769579484,1.3964716009218638,1.0938783681505528,1.9782224435785505,318.1709015802872,278.2074066958067,88517.50141471844,1.1436464088397789,0.8644287247531097,35.86174429019257,33.29713621162041,3.0,168.0,10.0,19.0,89.0,5.908777887682718,1.3219687783457534,0.8345844986814073,2.019391170971462,0,0.0,,,0.0,,,
malignant,0,malignant/00329288_US_Image1_1.png,320,320,92.532255859375,38.277143078027464,15.0,232.0,47.0,87.0,148.0,7.191010331844235,0.6080217882641369,-0.2587183525062735,4.681871893280208,238.78820933634128,318.11984034509254,75963.26703036742,0.7506234413965087,0.7418287795934319,98.35926863498642,39.2795830239966,15.0,232.0,49.0,94.0,155.0,7.262139466590385,0.4334791121389969,-0.4440703259132208,4.986765477439664,0,0.0,,,0.0,,,
malignant,0,malignant/00329288_US_Image2_1.png,320,320,91.987470703125,39.336019510206484,1.0,230.0,48.0,83.0,152.0,7.183216115461898,0.6870401451580629,-0.3159307258059494,4.219631051084483,184.4453888652783,319.592010199745,58947.272599527954,0.5771276595744679,0.5756569589797652,107.47472972972973,37.23465042798873,1.0,230.0,63.0,102.0,162.0,7.162228460385345,0.4512057341453679,-0.5854363228219244,4.89065693677258,0,0.0,,,0.0,,,
malignant,0,malignant/00329288_US_Image3_1.png,320,320,70.9355078125,48.42566388588804,0.0,239.0,3.0,71.0,140.0,7.007340360864495,0.4907221477405111,0.03790409879228429,3.883582847488745,148.2810164424514,317.7450352338244,47115.55679401402,0.46666666666666673,0.4601128593165431,82.5551933124347,52.17513485028066,0.0,239.0,13.0,77.0,161.0,7.497289851402476,0.4519773494083032,-0.42292234449720967,4.735877447804552,0,0.0,,,0.0,,,
malignant,0,malignant/00329288_US_Image4_1.png,320,320,89.068876953125,37.76313632300293,9.0,245.0,47.0,81.0,143.0,7.134656927555766,0.897745097482502,0.4951498473408442,4.565239894920849,227.24754469906824,318.3077310501133,72334.65033986962,0.7139240506329114,0.7063930697252893,96.29842379385966,38.986977241707244,9.0,245.0,53.0,89.0,153.0,7.213907142529114,0.7469352523598164,0.1391203680071147,5.016214586274483,0,0.0,,,0.0,,,
malignant,0,malignant/00329288_US_Image6_1.png,320,320,98.7423046875,46.724273287229046,0.0,246.0,40.0,95.0,163.0,7.501249341136357,0.2937635719205076,-0.6055315722714569,3.5695856404847706,318.0832119151691,239.339485186984,76129.8721863989,1.3290043290043285,0.7434557830703018,95.19060867293626,47.664422217680304,0.0,246.0,39.0,88.0,165.0,7.464432414987813,0.5148147197983884,-0.6254699193715729,3.527553912668661,0,0.0,,,0.0,,,
malignant,0,malignant/00334843_US_Image1_L_1.png,320,320,83.878798828125,47.67810428944623,0.0,232.0,1.0,87.0,145.0,7.132568877744998,-0.17611760195801385,-0.6332559099929136,7.893338802136739,318.8056273327592,179.15590008613265,57115.90911732464,1.7794871794871798,0.5577725499738735,87.81067572274469,37.20483812722253,0.0,206.0,44.0,86.0,138.0,7.170436495151303,0.14516944946523946,0.11268636711483149,8.417283477594525,0,0.0,,,0.0,,,
malignant,0,malignant/00334843_US_Image1_R_1.png,320,320,76.80255859375,37.3160682089981,0.0,202.0,31.0,73.0,130.0,7.2075832393048,0.2865993211550633,-0.4374519596673805,6.985693219660348,264.41962244431375,317.7216016722189,84011.82595657077,0.832236842105263,0.8204279878571364,80.07279824924588,38.0284742632259,0.0,202.0,31.0,77.0,133.0,7.246890891624441,0.2174131153299312,-0.6247481140482707,7.247947571391393,0,0.0,,,0.0,,,
malignant,0,malignant/00334843_US_Image2_L_1.png,320,320,82.635703125,45.05464545248764,0.0,207.0,13.0,86.0,139.0,7.317440207641359,-0.10574040405269858,-0.6562484003191225,8.723005107471753,319.1489361702127,198.2978723404255,63286.55500226345,1.609442060085837,0.618032763693979,82.08388819095478,38.59764421115381,0.0,206.0,30.0,82.0,133.0,7.275911627132603,0.11603567576812297,-0.39164754198311247,8.897674272523124,0,0.0,,,0.0,,,
malignant,0,malignant/00334843_US_Image2_R_1.png,320,320,89.961669921875,35.013433325325096,1.0,210.0,48.0,85.0,141.0,7.122394002138401,0.4193310350305478,-0.3679680023275238,7.058408773523179,274.7853239656519,318.2296439602212,87444.83581108345,0.8634812286689425,0.8539534747176118,90.82421289355322,35.536820894100636,1.0,210.0,48.0,87.0,142.0,7.148635348341286,0.3735908480356115,-0.4268766588317372,7.189521029496951,0,0.0,,,0.0,,,
malignant,0,malignant/00334843_US_Image7_L_1.png,320,320,94.30275390625,43.87483841042609,0.0,209.0,33.0,96.0,151.0,7.368477663153405,-0.14767354390931223,-0.517823796860732,8.926610611431752,318.89579020013804,222.60869565217388,70988.97590542202,1.4325396825396828,0.693251717826387,93.70534314823108,40.70703651552399,0.0,209.0,44.0,92.0,150.0,7.335106920707089,0.10857760901402737,-0.5007633968938539,8.731761248338115,0,0.0,,,0.0,,,
malignant,0,malignant/00334843_US_Image7_R_1.png,320,320,99.838818359375,31.341360311605023,7.0,210.0,63.0,96.0,143.0,6.9598338634291865,0.584101239934848,0.1820185681434845,5.604693405209035,317.62962962962973,243.35802469135797,77297.71925011431,1.305194805194806,0.7548605395518976,95.51193685021178,29.62217442726172,7.0,207.0,60.0,92.0,137.0,6.87865989622731,0.5676051015414262,0.11440021458702798,5.543454543120821,0,0.0,,,0.0,,,
malignant,0,malignant/00334843_US_Image8_L_1.png,320,320,83.408232421875,47.09599174119391,0.0,230.0,1.0,87.0,142.0,7.060453127503998,-0.23070927760314902,-0.6526355826983283,5.451283703942421,319.09090909090907,178.1818181818182,56856.198347107435,1.790816326530612,0.555236311983471,87.57180555555556,36.8064402700272,0.0,204.0,45.0,85.0,137.0,7.1426161887662385,0.08817030002351939,0.07915561084287237,5.912324866751159,0,0.0,,,0.0,,,
malignant,0,malignant/00334843_US_Image8_R_1.png,320,320,73.55427734375,37.86669519183322,0.0,201.0,23.0,71.0,125.0,7.177827196351616,0.10727062118322768,-0.5098031722990672,5.507026435805037,292.7936953182395,318.4398584118079,93237.1828810102,0.9194630872483222,0.9105193640723652,75.09525383959044,37.962647840444156,0.0,201.0,24.0,73.0,126.0,7.208218898256753,0.09222016975832607,-0.5611342042694334,5.647671156902271,0,0.0,,,0.0,,,
malignant,0,malignant/00345699_US_Image1_1.png,320,320,72.806240234375,29.167216689613184,0.0,232.0,36.0,72.0,109.0,6.785906811056811,0.19260753505901293,0.881985495333053,3.8757214425922126,266.4930555555556,315.97222222222223,84204.40297067903,0.8434065934065935,0.8223086227605374,72.7493643768539,28.055092039856234,0.0,232.0,37.0,72.0,109.0,6.784689614776989,0.44587420740367933,0.8029158885422278,3.861479606850686,0,0.0,,,0.0,,,
malignant,0,malignant/00345699_US_Image4_1.png,320,320,77.08388671875,24.07917592066675,0.0,197.0,51.0,75.0,107.0,6.488768407402955,0.2655153937762983,1.8512022723148522,3.339563862928349,258.10598026928886,318.77631029274716,82278.0720547365,0.8096774193548388,0.8034967974095362,77.12462740384615,24.33420124478609,0.0,197.0,51.0,74.0,109.0,6.528973178196316,0.5421662437512039,1.517867101807214,3.3031286433731175,0,0.0,,,0.0,,,
malignant,0,malignant/00345699_US_Image6_1.png,320,320,63.753740234375,30.6288666352872,0.0,226.0,22.0,63.0,102.0,6.894365256438301,0.5651492771691347,0.6775985693405127,4.786511587027217,280.8578427689024,319.3315198605329,89686.76179614419,0.8795180722891565,0.8758472831654706,62.67422429078014,31.170497601405035,0.0,214.0,21.0,61.0,101.0,6.906375906093151,0.5912893264363984,0.6219393012640335,4.645973470450692,0,0.0,,,0.0,,,
malignant,0,malignant/00347342_US_Image12_1.png,320,320,63.96634765625,46.54084605907761,0.0,253.0,12.0,54.0,131.0,7.218639115758278,1.2140575356456162,1.3291745940205972,2.605709040127345,317.8042614662333,237.87167449139284,75596.63183547335,1.3360323886639673,0.7382483577682944,62.98453587964481,45.59615656124157,0.0,253.0,9.0,55.0,127.0,7.248862503016715,1.0141977186457367,0.9349428032510265,2.8779118572927596,0,0.0,,,0.0,,,
malignant,0,malignant/00347342_US_Image13_1.png,320,320,66.690224609375,47.60657745460955,0.0,250.0,7.0,61.0,132.0,7.292978587331329,0.8907518906434971,0.7521293573763006,2.66336585318216,272.46562200191875,315.9577870163095,86087.63496574854,0.8623481781376519,0.8406995602123881,65.40941287944443,50.47042438230451,0.0,250.0,6.0,59.0,136.0,7.314694814898612,0.9139495133096249,0.5256278996555097,2.8776750635544257,0,0.0,,,0.0,,,
malignant,0,malignant/00347342_US_Image14_1.png,320,320,76.57248046875,59.64119752230122,0.0,249.0,6.0,62.0,168.0,7.467857809117769,0.7102439777593429,-0.42035278348477245,3.3863318977724393,297.75588396278056,317.8981937602627,94656.0576932583,0.9366391184573005,0.9243755634107257,76.53028380914438,60.20883561619882,0.0,249.0,6.0,62.0,170.0,7.460332562668997,0.7134561522646593,-0.44629813118264927,3.3610085971901866,0,0.0,,,0.0,,,
malignant,0,malignant/00347342_US_Image15_1.png,320,320,84.868818359375,54.296929122007334,0.0,252.0,14.0,79.0,159.0,7.618689836822435,0.4175934597520047,-0.5765730322722318,3.9036709342864677,319.52662721893495,188.560157790927,60249.99124680509,1.6945606694560673,0.5883788207695809,80.35262896825397,54.13482526905649,0.0,252.0,16.0,68.0,161.0,7.560337650167947,0.6936285308036537,-0.3209730075007422,3.929016683476909,0,0.0,,,0.0,,,
malignant,0,malignant/00347342_US_Image5_1.png,320,320,54.57140625,35.80295764524854,0.0,249.0,10.0,56.0,99.0,6.988020094642692,0.7155357026867698,0.8546777242484671,3.3756970282912917,319.7711379529561,263.82708200890016,84364.28623679388,1.2120481927710844,0.8238699827811903,55.474150943396225,36.23403118324728,0.0,249.0,11.0,56.0,101.0,7.0005175505987935,0.7218689995734809,0.7905019800691839,3.418106345593698,0,0.0,,,0.0,,,
malignant,0,malignant/00347342_US_Image6_1.png,320,320,56.668115234375,38.67450052908532,0.0,243.0,8.0,56.0,109.0,7.083047498938729,0.6380335503524925,0.30529348868376394,3.636793328059844,318.7286665547535,236.3605841866712,75334.89382392027,1.3484848484848482,0.7356923224992213,59.54828639919918,39.253765225477004,0.0,243.0,9.0,59.0,111.0,7.127144122804248,0.5701112942515768,0.17015735072933058,3.784051843363496,0,0.0,,,0.0,,,
malignant,0,malignant/00347342_US_Image7_1.png,320,320,54.936923828125,29.509036220489595,0.0,248.0,23.0,50.0,93.0,6.7793379374713565,1.2245814239282113,3.2432926529019452,2.3014873192121015,308.7370600414077,319.33747412008285,98591.31292088349,0.9668049792531114,0.9628057902430028,55.273407258064516,29.760744984284663,0.0,248.0,23.0,51.0,94.0,6.794842266541643,1.2056115876825337,3.156249181134112,2.3526547646649663,0,0.0,,,0.0,,,
malignant,0,malignant/00347342_US_Image8_1.png,320,320,62.4446875,35.603051450101766,0.0,253.0,24.0,56.0,108.0,7.036002621207624,1.1598261253202145,2.19413580323001,3.4512348753405795,318.42853450504,288.7912466614973,91959.3734523041,1.1026252983293554,0.8980407563701572,62.469333045076205,36.044598255901626,0.0,253.0,23.0,55.0,108.0,7.04487705775692,1.1891162965338418,2.2630192259145634,3.4813477607584127,0,0.0,,,0.0,,,
malignant,0,malignant/00356050_US_Image1_1.png,320,320,37.11037109375,45.929743455049525,0.0,238.0,0.0,19.0,108.0,6.213717084042472,1.5296831461149405,1.7859740313069041,2.4903758825769784,317.74015826905736,144.64589802664528,45959.8105319562,2.1966759002770084,0.4488262747261348,40.949340914965106,47.68677797925834,0.0,232.0,0.0,22.0,112.0,6.3746903158693025,1.2647604229484408,0.8994452787483489,2.9660973140629374,0,0.0,,,0.0,,,
malignant,0,malignant/00356050_US_Image2.png,320,320,40.768408203125,39.95702926276233,0.0,219.0,0.0,33.0,94.0,6.548629116291058,1.352402461633217,1.885608758726426,2.0124122305881893,318.67219917012443,132.78008298755185,42313.321051634775,2.4,0.41321602589487083,34.51520610115566,37.19782969528026,0.0,218.0,0.0,26.0,84.0,6.186854894469542,1.2806619251218578,1.482597130758161,2.2487308457129487,0,0.0,,,0.0,,,
malignant,0,malignant/00356050_US_Image5.png,320,320,38.2176953125,37.27893815339522,0.0,234.0,0.0,29.0,93.0,6.3782719606355585,1.064377336903561,0.7256924465113621,1.9963769177433373,317.8378378378378,126.84684684684689,40316.72753834917,2.505681818181817,0.3937180423666911,39.48690543776072,39.07481471357254,0.0,234.0,0.0,31.0,99.0,6.422231752003353,0.9943103376914145,0.4879267492987869,2.503702606635071,0,0.0,,,0.0,,,
malignant,0,malignant/00357810_US_Image4_1.png,320,320,61.871181640625,37.77059994603492,0.0,251.0,21.0,53.0,117.0,7.091403310219911,1.0085735750539184,0.971125473183271,2.626695573198957,302.8289539917447,316.78915399845636,95932.92814128226,0.9559322033898304,0.9368450013797096,62.75102809965539,37.95489219949665,0.0,251.0,22.0,54.0,118.0,7.100714460244942,0.9912895066127957,0.9332829876828379,2.6914003123373242,0,0.0,,,0.0,,,
malignant,0,malignant/00376238_US_Image12_1.png,320,320,46.62998046875,31.788812393025843,0.0,248.0,12.0,41.0,87.0,6.788279045391017,1.2846133475668255,2.759178413845282,2.9489252824734615,304.13651582244296,317.96090290528133,96703.52117737035,0.9565217391304346,0.9443703239977573,46.96188266831632,31.84124096272379,0.0,248.0,12.0,42.0,87.0,6.793703301524534,1.3020735368223924,2.8615127434739955,2.9767293198197735,0,0.0,,,0.0,,,
malignant,0,malignant/00376238_US_Image14.png,320,320,41.592958984375,21.931303684083034,1.0,171.0,16.0,39.0,71.0,6.381635549234642,0.9421366393265594,1.2633897486183399,2.6888153204621137,317.6767879346998,152.7415667241587,48522.450301044366,2.079831932773109,0.47385205372113637,38.98664126047493,23.88000205459278,2.0,171.0,14.0,34.0,72.0,6.3796321714782325,1.207233798073228,1.6118882386848865,2.5852149325902554,0,0.0,,,0.0,,,
malignant,0,malignant/00376238_US_Image5_1.png,320,320,38.112939453125,30.055915478101863,1.0,252.0,9.0,31.0,78.0,6.550945210809697,1.7830591403847678,4.782583629156027,2.535698590806551,288.5668276972625,318.8405797101449,92006.81462811267,0.9050505050505053,0.8985040491026628,38.6628364501135,30.478920475630435,1.0,252.0,9.0,31.0,79.0,6.553705170553495,1.835168896199468,4.8890741241663855,2.6101568496038223,0,0.0,,,0.0,,,
malignant,0,malignant/00378811_US_Image1.png,320,320,92.520693359375,55.32677994965347,0.0,254.0,13.0,98.0,163.0,7.578483348664168,-0.04976084064919009,-1.0654705683919654,3.364290666901044,279.785984601331,318.7611466353473,89184.90126401989,0.8777292576419212,0.8709463014064442,97.34254063521459,55.083387708082164,0.0,254.0,17.0,105.0,165.0,7.590613066574214,-0.14494951206503048,-1.0662315006478977,3.479350275552779,0,0.0,,,0.0,,,
malignant,0,malignant/00378811_US_Image5_1.png,320,320,79.350078125,43.025264244106005,0.0,252.0,25.0,77.0,137.0,7.377261851459819,0.4345245579760295,-0.2828205973303306,3.9095010693463803,301.0361121949105,316.9896388780509,95425.32849391711,0.949671772428884,0.9318879735734094,80.62314132200424,43.22175094059132,1.0,252.0,25.0,78.0,138.0,7.379534462966733,0.4088922960332009,-0.33165270784479306,3.9477482167959597,0,0.0,,,0.0,,,
malignant,0,malignant/00380415_US_Image1_1.png,320,320,73.84044921875,46.3753216863986,0.0,241.0,19.0,67.0,138.0,7.429219745903637,0.6358791817615397,-0.11088770397584247,3.361517202316429,319.4011228945726,265.61308657378527,84837.11810716034,1.2025052192066803,0.8284874815152377,71.2068586142322,47.32214559018892,0.0,241.0,18.0,61.0,139.0,7.412046028376921,0.8032612063200971,0.0856130325189044,3.4176664052715973,0,0.0,,,0.0,,,
malignant,0,malignant/00380415_US_Image2_1.png,320,320,54.41119140625,47.2094642977833,0.0,245.0,4.0,43.0,125.0,7.107444861777617,0.8429583377196075,-0.07265504696186387,2.3298957997636696,294.47610588902864,318.16051118841426,93690.66838242696,0.925558312655087,0.9149479334221382,56.76741937197811,48.08032376855324,0.0,245.0,4.0,46.0,127.0,7.153773986197305,0.7610343762429156,-0.243048859055913,2.3968375414435092,0,0.0,,,0.0,,,
malignant,0,malignant/00380415_US_Image4_1.png,320,320,51.574833984375,41.265359421141994,0.0,247.0,6.0,42.0,112.0,7.055847409610566,0.983358537683626,0.6855721222414068,2.733786462758425,319.1615720524018,253.7641921397381,80991.77849392655,1.2577092511013213,0.7909353368547515,47.32638480392157,39.900841923386324,0.0,247.0,7.0,38.0,105.0,6.96277889257764,1.2843954022703588,1.709072420654361,2.6764298582090467,0,0.0,,,0.0,,,
malignant,0,malignant/00380415_US_Image5_1.png,320,320,71.415673828125,52.54353513429827,0.0,238.0,4.0,71.0,140.0,7.339288736126541,0.36941047195863325,-0.6705242878586732,3.1556558169513376,308.7373567722912,318.29209121785544,98268.65892412569,0.9699812382739209,0.959654872305915,71.88587701612903,52.80682127454721,0.0,238.0,4.0,71.5,141.0,7.350812477721215,0.35995468146221415,-0.6926217939666892,3.160475408018226,0,0.0,,,0.0,,,
malignant,0,malignant/00380415_US_Image6_1.png,320,320,77.35392578125,51.000848551250755,0.0,239.0,14.0,72.0,146.0,7.509818799134672,0.4322647157015912,-0.6130920871065753,3.987617066572916,319.73947154170673,249.15994374953735,79666.26874383845,1.2832699619771866,0.7779909057015473,72.3340375,51.063277719400205,0.0,239.0,15.0,59.0,145.0,7.470042514001416,0.6984944531460555,-0.29836881250063163,4.088651108138852,0,0.0,,,0.0,,,
malignant,0,malignant/00380415_US_Image7_1.png,320,320,59.631875,52.3289886984559,0.0,237.0,3.0,47.0,139.0,7.178991943479294,0.7445081417476513,-0.40834673457383097,2.272229220988486,318.62671284445116,252.3716307784972,80412.34313014608,1.262529832935561,0.7852767883803328,53.00207509881423,52.342536262712116,0.0,237.0,3.0,36.0,136.0,6.99810545663497,1.0124997938117026,0.0958839585225868,2.2084141355500932,0,0.0,,,0.0,,,
malignant,0,malignant/00380415_US_Image8_1.png,320,320,56.153017578125,49.23707192387064,0.0,237.0,4.0,43.0,131.0,7.146162800279968,0.8236972705911388,-0.221415328278864,2.4220939657613845,259.72244450033156,318.98305859759023,82847.05973315863,0.8142201834862387,0.8090533177066273,62.89754807692308,51.374697816326304,0.0,237.0,4.0,55.0,138.0,7.25507580709034,0.5914993093929699,-0.6195038939040902,2.6226757533143426,0,0.0,,,0.0,,,
malignant,0,malignant/00381787_US_Image2_1.png,320,320,80.677880859375,65.42153875750607,1.0,252.0,10.0,68.0,178.0,7.171171873943523,0.6364877964222839,-0.6626970301426076,3.6500063477182394,318.9740008253706,211.80279991111394,67559.58647366345,1.5059952038369302,0.6597615866568697,74.2262030516432,67.76550790079469,2.0,252.0,10.0,50.0,181.0,6.932803623737969,0.8456288733403664,-0.4825888070751443,3.4845875086195512,0,0.0,,,0.0,,,
malignant,0,malignant/00381787_US_Image3_1.png,320,320,63.506123046875,55.591644683369886,2.0,251.0,10.0,49.0,148.0,6.789931401366541,0.8376087041776002,-0.2562654776578337,2.49305168995791,317.9704016913319,225.2854122621564,71634.09303219519,1.4114114114114116,0.6995516897675311,54.934141537437235,56.97415400947424,2.0,251.0,10.0,23.0,144.0,6.3469372426583694,1.1463124562888285,0.2582752378513469,2.3899546419208524,0,0.0,,,0.0,,,
